row_id,step,type,branch,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,acct_type,time_of_day,day_of_week,actual_fraud,predicted_fraud,fraud_probability
1821,3,PAYMENT,Suiza,14017.83,629.0,0.0,0.0,0.0,9,Savings,Afternoon,6.0,0,0,7e-06
1822,3,PAYMENT,Indonesia,3825.07,138.0,0.0,0.0,0.0,9,Savings,Afternoon,7.0,0,0,8e-06
1823,3,PAYMENT,Australia,36228.33,1409.0,0.0,0.0,0.0,19,Savings,Afternoon,6.0,0,0,5e-06
1824,3,PAYMENT,China,19681.95,2517.0,0.0,0.0,0.0,10,Savings,Afternoon,2.0,0,0,5.4e-05
1825,3,PAYMENT,Australia,14147.04,5031.0,0.0,0.0,0.0,9,Savings,Afternoon,5.0,0,0,6.1e-05
1826,3,PAYMENT,Indonesia,2805.92,202.0,0.0,0.0,0.0,5,Savings,Afternoon,5.0,0,0,1.9e-05
1827,3,PAYMENT,Indonesia,19110.24,17586.0,0.0,0.0,0.0,10,Savings,Afternoon,2.0,0,0,0.035365
1828,3,PAYMENT,Indonesia,2726.77,696.0,0.0,0.0,0.0,2,Savings,Afternoon,3.0,0,0,2.3e-05
1829,3,PAYMENT,Iran,26862.79,26044.0,0.0,0.0,0.0,18,Savings,Afternoon,5.0,0,0,0.00844
1830,4,PAYMENT,Vietnam,38059.51,509.09,0.0,0.0,0.0,2,Savings,Afternoon,7.0,0,0,6e-06
1831,4,PAYMENT,India,8221.47,152.07,0.0,0.0,0.0,13,Savings,Afternoon,6.0,0,0,1.1e-05
1832,4,PAYMENT,Guatemala,4385.26,362.0,0.0,0.0,0.0,16,Savings,Afternoon,6.0,0,0,1e-05
1833,4,PAYMENT,Nicaragua,957.52,213.0,0.0,0.0,0.0,14,Savings,Afternoon,5.0,0,0,1.7e-05
1834,4,PAYMENT,Nicaragua,27484.12,16834.64,0.0,0.0,0.0,2,Savings,Afternoon,4.0,0,0,0.013189
1835,4,PAYMENT,Peru,27032.59,26148.87,0.0,0.0,0.0,9,Savings,Afternoon,5.0,0,0,0.003454
1836,4,PAYMENT,Guatemala,2630.2,247.0,0.0,0.0,0.0,9,Savings,Afternoon,5.0,0,0,2.5e-05
1837,4,PAYMENT,Chile,4491.15,175.0,0.0,0.0,0.0,19,Savings,Afternoon,2.0,0,0,2.4e-05
1838,4,PAYMENT,Mexico,22349.62,3003.52,0.0,0.0,0.0,8,Savings,Afternoon,3.0,0,0,2.2e-05
1839,4,PAYMENT,Ecuador,4987.87,567.0,0.0,0.0,0.0,18,Savings,Afternoon,6.0,0,0,1.3e-05
1840,4,PAYMENT,Panama,3775.14,2517.24,0.0,0.0,0.0,13,Savings,Afternoon,5.0,0,0,4.7e-05
1841,5,PAYMENT,Nicaragua,7651.8,216.0,0.0,0.0,0.0,19,Savings,Afternoon,4.0,0,0,1.9e-05
1842,5,PAYMENT,Japon,3259.56,264.0,0.0,0.0,0.0,11,Savings,Afternoon,2.0,0,0,2e-05
1843,5,PAYMENT,Ucrania,4397.58,835.0,0.0,0.0,0.0,1,Savings,Afternoon,5.0,0,0,0.000439
1844,5,PAYMENT,Reino Unido,13702.52,8446.08,0.0,0.0,0.0,13,Savings,Afternoon,4.0,0,0,7.2e-05
1845,5,PAYMENT,Reino Unido,5080.22,2769.42,0.0,0.0,0.0,15,Savings,Afternoon,7.0,0,0,2.5e-05
1846,5,PAYMENT,Brasil,15920.5,7004.0,0.0,0.0,0.0,11,Savings,Afternoon,6.0,0,0,0.000105
1847,5,PAYMENT,Republica Dominicana,3617.0,3570.0,0.0,0.0,0.0,19,Savings,Afternoon,7.0,0,0,4.7e-05
1848,5,PAYMENT,Nicaragua,7643.08,4317.0,0.0,0.0,0.0,14,Savings,Afternoon,1.0,0,0,7.8e-05
1849,5,PAYMENT,Mexico,26891.86,15195.42,0.0,0.0,0.0,10,Savings,Afternoon,2.0,0,0,0.001121
1850,5,PAYMENT,Mexico,1948.6,441.0,0.0,0.0,0.0,9,Savings,Afternoon,6.0,0,0,1e-05
1851,5,PAYMENT,Vietnam,8479.04,333.0,0.0,0.0,0.0,1,Savings,Afternoon,6.0,0,0,0.000203
1852,5,PAYMENT,Vietnam,3833.36,3137.0,0.0,0.0,0.0,3,Savings,Afternoon,6.0,0,0,0.000122
1853,5,PAYMENT,China,30981.44,30383.06,0.0,0.0,0.0,11,Savings,Afternoon,3.0,0,0,0.03839
1854,5,PAYMENT,Turquia,4962.0,197.55,0.0,0.0,0.0,9,Savings,Afternoon,2.0,0,0,1.7e-05
1855,5,PAYMENT,Nueva Zelanda,24921.84,12212.42,0.0,0.0,0.0,18,Savings,Afternoon,4.0,0,0,0.000849
1856,5,PAYMENT,Nepal,29762.68,26055.58,0.0,0.0,0.0,12,Savings,Afternoon,3.0,0,0,0.001703
1857,5,PAYMENT,Malasia,10256.09,8842.18,0.0,0.0,0.0,2,Savings,Afternoon,6.0,0,0,0.004215
1858,5,PAYMENT,Canada,2315.6,1955.0,0.0,0.0,0.0,5,Savings,Afternoon,5.0,0,0,5.1e-05
1859,6,PAYMENT,China,20463.42,720.0,0.0,0.0,0.0,9,Savings,Afternoon,2.0,0,0,1.1e-05
1860,6,PAYMENT,Filipinas,5469.25,30.0,0.0,0.0,0.0,7,Savings,Afternoon,7.0,0,0,2.8e-05
1861,6,PAYMENT,Australia,18083.03,9575.0,0.0,0.0,0.0,4,Savings,Afternoon,1.0,0,0,0.000372
1862,6,PAYMENT,Australia,17172.65,5065.0,0.0,0.0,0.0,20,Savings,Afternoon,6.0,0,0,4.4e-05
1863,6,PAYMENT,Australia,3829.0,562.0,0.0,0.0,0.0,11,Savings,Afternoon,5.0,0,0,1.7e-05
1864,6,PAYMENT,Italia,14199.19,631.0,0.0,0.0,0.0,13,Savings,Afternoon,7.0,0,0,2e-05
1865,6,PAYMENT,Italia,3669.27,193.0,0.0,0.0,0.0,10,Savings,Afternoon,5.0,0,0,1.4e-05
1866,6,PAYMENT,Colombia,13982.36,10404.0,0.0,0.0,0.0,12,Savings,Afternoon,6.0,0,0,0.000488
1867,6,PAYMENT,Paises Bajos,38755.91,11603.0,0.0,0.0,0.0,8,Savings,Afternoon,6.0,0,0,9e-06
1868,6,PAYMENT,Niger,16865.33,2592.0,0.0,0.0,0.0,12,Savings,Afternoon,5.0,0,0,1.5e-05
1869,6,PAYMENT,Angola,19937.81,276.0,0.0,0.0,0.0,5,Savings,Afternoon,7.0,0,0,2.3e-05
1870,6,PAYMENT,Italia,4419.68,741.0,0.0,0.0,0.0,18,Savings,Afternoon,6.0,0,0,1.6e-05
1871,6,PAYMENT,Reino Unido,28410.56,6209.0,0.0,0.0,0.0,12,Savings,Afternoon,5.0,0,0,6e-06
1872,6,PAYMENT,Panama,6869.52,322.0,0.0,0.0,0.0,3,Savings,Afternoon,3.0,0,0,1e-05
1873,6,PAYMENT,Brasil,23041.84,845.0,0.0,0.0,0.0,10,Savings,Afternoon,3.0,0,0,1e-05
1874,6,PAYMENT,Republica Dominicana,28409.89,17364.0,0.0,0.0,0.0,6,Savings,Afternoon,5.0,0,0,0.000164
1875,6,PAYMENT,Mexico,17993.08,16930.0,0.0,0.0,0.0,8,Savings,Afternoon,4.0,0,0,0.000177
1876,6,PAYMENT,Mexico,16812.61,10220.0,0.0,0.0,0.0,4,Savings,Afternoon,5.0,0,0,9.2e-05
1877,6,PAYMENT,Nicaragua,18007.93,4940.0,0.0,0.0,0.0,8,Savings,Afternoon,1.0,0,0,1.3e-05
1878,6,PAYMENT,Australia,9292.35,1609.0,0.0,0.0,0.0,19,Savings,Afternoon,6.0,0,0,4.2e-05
1879,6,PAYMENT,Australia,17896.02,7919.0,0.0,0.0,0.0,9,Savings,Afternoon,3.0,0,0,4.2e-05
1880,6,PAYMENT,Moldavia,22688.2,426.0,0.0,0.0,0.0,17,Savings,Afternoon,1.0,0,0,7e-06
1881,6,PAYMENT,Italia,22344.15,14143.0,0.0,0.0,0.0,13,Savings,Afternoon,4.0,0,0,0.000386
1882,6,PAYMENT,Brasil,20950.16,7678.0,0.0,0.0,0.0,10,Savings,Afternoon,5.0,0,0,2.6e-05
1883,6,PAYMENT,Brasil,19852.81,10089.0,0.0,0.0,0.0,19,Savings,Afternoon,7.0,0,0,0.000183
1884,6,PAYMENT,Republica Dominicana,934.87,101.0,0.0,0.0,0.0,19,Savings,Afternoon,6.0,0,0,1.3e-05
1885,6,PAYMENT,Zimbabue,29478.3,26612.0,0.0,0.0,0.0,15,Savings,Afternoon,4.0,0,0,0.000112
1886,6,PAYMENT,Turquia,18256.2,2778.0,0.0,0.0,0.0,14,Savings,Afternoon,4.0,0,0,1.2e-05
1887,6,PAYMENT,Iran,15734.0,10160.0,0.0,0.0,0.0,8,Savings,Afternoon,5.0,0,0,0.000113
1888,6,PAYMENT,China,21795.98,378.0,0.0,0.0,0.0,6,Savings,Afternoon,3.0,0,0,1e-05
1889,6,PAYMENT,Indonesia,16461.41,12360.0,0.0,0.0,0.0,7,Savings,Afternoon,1.0,0,0,0.000891
1890,6,PAYMENT,Singapur,9909.88,528.0,0.0,0.0,0.0,9,Savings,Afternoon,1.0,0,0,1.1e-05
1891,6,PAYMENT,Republica Dominicana,10520.87,8531.9,0.0,0.0,0.0,8,Savings,Afternoon,6.0,0,0,5.6e-05
1892,6,PAYMENT,Banglades,31153.57,2158.0,0.0,0.0,0.0,11,Savings,Afternoon,5.0,0,0,1.4e-05
1893,6,PAYMENT,India,30168.17,17790.89,0.0,0.0,0.0,4,Savings,Afternoon,3.0,0,0,0.001086
1894,6,PAYMENT,Italia,10353.67,1125.0,0.0,0.0,0.0,18,Savings,Afternoon,6.0,0,0,1.6e-05
1895,6,PAYMENT,Lituania,10854.35,9054.0,0.0,0.0,0.0,18,Savings,Afternoon,6.0,0,0,0.000128
1896,6,PAYMENT,Francia,17575.98,8512.0,0.0,0.0,0.0,11,Savings,Afternoon,1.0,0,0,3.3e-05
1897,6,PAYMENT,Ucrania,21510.43,2061.0,0.0,0.0,0.0,16,Savings,Afternoon,5.0,0,0,1.2e-05
1898,6,PAYMENT,Mexico,3263.58,1509.0,0.0,0.0,0.0,19,Savings,Afternoon,4.0,0,0,2.1e-05
1899,6,PAYMENT,Australia,16917.51,9239.62,0.0,0.0,0.0,9,Savings,Afternoon,5.0,0,0,4.9e-05
1900,6,PAYMENT,China,24544.47,11511.0,0.0,0.0,0.0,6,Savings,Afternoon,3.0,0,0,0.000367
1901,6,PAYMENT,Indonesia,18960.49,259.0,0.0,0.0,0.0,19,Savings,Afternoon,3.0,0,0,1.2e-05
1902,6,PAYMENT,China,7672.07,155.64,0.0,0.0,0.0,2,Savings,Afternoon,3.0,0,0,1.9e-05
1903,6,PAYMENT,Italia,15033.16,11538.0,0.0,0.0,0.0,20,Savings,Afternoon,3.0,0,0,0.000281
1904,6,PAYMENT,Francia,27668.81,13713.0,0.0,0.0,0.0,10,Savings,Afternoon,6.0,0,0,0.000772
1905,7,PAYMENT,Rusia,9065.86,5082.0,0.0,0.0,0.0,4,Savings,Afternoon,6.0,0,0,6e-06
1906,7,PAYMENT,India,1284.56,153.0,0.0,0.0,0.0,16,Savings,Afternoon,2.0,0,0,1.3e-05
1907,7,PAYMENT,Argentina,2865.64,779.0,0.0,0.0,0.0,15,Savings,Afternoon,5.0,0,0,1.3e-05
1908,7,PAYMENT,Malasia,15006.45,8239.0,0.0,0.0,0.0,18,Savings,Afternoon,7.0,0,0,2.2e-05
1909,7,PAYMENT,Reino Unido,2878.68,240.0,0.0,0.0,0.0,4,Savings,Afternoon,6.0,0,0,9e-06
1910,7,PAYMENT,Francia,599.0,525.0,0.0,0.0,0.0,18,Savings,Afternoon,5.0,0,0,1.2e-05
1911,7,PAYMENT,Alemania,2375.97,676.11,0.0,0.0,0.0,16,Savings,Afternoon,5.0,0,0,1.6e-05
1912,7,PAYMENT,India,8071.86,462.93,0.0,0.0,0.0,12,Savings,Afternoon,7.0,0,0,1.6e-05
1913,7,PAYMENT,Turquia,665.74,142.0,0.0,0.0,0.0,7,Savings,Afternoon,6.0,0,0,1e-05
1914,7,PAYMENT,Malasia,11375.84,6892.14,0.0,0.0,0.0,12,Savings,Afternoon,2.0,0,0,1.5e-05
1915,7,PAYMENT,Honduras,15933.16,4.58,0.0,0.0,0.0,20,Savings,Afternoon,3.0,0,0,1.5e-05
1916,7,PAYMENT,Haiti,8249.72,545.0,0.0,0.0,0.0,8,Savings,Afternoon,6.0,0,0,1.3e-05
1917,7,PAYMENT,Brasil,4314.27,2176.0,0.0,0.0,0.0,7,Savings,Afternoon,3.0,0,0,2.7e-05
1918,7,PAYMENT,Reino Unido,12351.68,4382.0,0.0,0.0,0.0,16,Savings,Afternoon,5.0,0,0,9e-06
1919,7,PAYMENT,Francia,7125.4,590.0,0.0,0.0,0.0,19,Savings,Afternoon,1.0,0,0,1.3e-05
1920,7,PAYMENT,Finlandia,15568.94,10474.0,0.0,0.0,0.0,17,Savings,Afternoon,5.0,0,0,1.4e-05
1921,7,PAYMENT,Honduras,1839.63,580.0,0.0,0.0,0.0,4,Savings,Afternoon,4.0,0,0,1.5e-05
1922,7,PAYMENT,Republica Dominicana,2446.2,221.0,0.0,0.0,0.0,18,Savings,Afternoon,5.0,0,0,9e-06
1923,7,PAYMENT,Cuba,2304.65,337.0,0.0,0.0,0.0,13,Savings,Afternoon,2.0,0,0,1.3e-05
1924,7,PAYMENT,Mexico,12700.77,10859.0,0.0,0.0,0.0,15,Savings,Afternoon,5.0,0,0,4e-06
1925,7,PAYMENT,Filipinas,10704.2,9859.0,0.0,0.0,0.0,17,Savings,Afternoon,4.0,0,0,5.3e-05
1926,7,PAYMENT,Singapur,11586.8,1119.0,0.0,0.0,0.0,10,Savings,Afternoon,2.0,0,0,1e-05
1927,7,PAYMENT,Indonesia,13128.66,3760.0,0.0,0.0,0.0,18,Savings,Afternoon,2.0,0,0,2.2e-05
1928,7,PAYMENT,India,7262.43,149.0,0.0,0.0,0.0,15,Savings,Afternoon,5.0,0,0,1e-05
1929,7,PAYMENT,Singapur,406.26,107.0,0.0,0.0,0.0,15,Savings,Afternoon,3.0,0,0,9e-06
1930,7,PAYMENT,Suecia,4171.95,294.0,0.0,0.0,0.0,18,Savings,Afternoon,3.0,0,0,1.1e-05
1931,7,PAYMENT,Argentina,6929.73,5234.0,0.0,0.0,0.0,13,Savings,Afternoon,2.0,0,0,1.6e-05
1932,7,PAYMENT,Brasil,991.87,366.0,0.0,0.0,0.0,2,Savings,Afternoon,2.0,0,0,1.5e-05
1933,7,PAYMENT,Guatemala,5196.35,576.0,0.0,0.0,0.0,8,Savings,Afternoon,5.0,0,0,1.1e-05
1934,7,PAYMENT,Brasil,17126.69,8146.0,0.0,0.0,0.0,5,Savings,Afternoon,4.0,0,0,2.5e-05
1935,7,PAYMENT,Guatemala,7436.99,6520.0,0.0,0.0,0.0,3,Savings,Afternoon,2.0,0,0,9e-06
1936,7,PAYMENT,Mexico,7598.75,330.0,0.0,0.0,0.0,5,Savings,Afternoon,6.0,0,0,1e-05
1937,7,PAYMENT,Chile,8309.89,1412.0,0.0,0.0,0.0,14,Savings,Afternoon,2.0,0,0,2.4e-05
1938,7,PAYMENT,Honduras,9953.07,3409.54,0.0,0.0,0.0,7,Savings,Afternoon,5.0,0,0,2.2e-05
1939,7,PAYMENT,India,6008.89,5567.0,0.0,0.0,0.0,17,Savings,Afternoon,6.0,0,0,1.6e-05
1940,7,PAYMENT,Singapur,3545.34,130.0,0.0,0.0,0.0,19,Savings,Afternoon,5.0,0,0,9e-06
1941,7,PAYMENT,Australia,2769.02,164.0,0.0,0.0,0.0,15,Savings,Afternoon,2.0,0,0,1.3e-05
1942,7,PAYMENT,Australia,9098.14,268.0,0.0,0.0,0.0,17,Savings,Afternoon,6.0,0,0,1.9e-05
1943,7,PAYMENT,Arabia Saudi,9074.62,176.0,0.0,0.0,0.0,9,Savings,Afternoon,6.0,0,0,1.8e-05
1944,7,PAYMENT,Marruecos,7481.86,3684.0,0.0,0.0,0.0,19,Savings,Afternoon,5.0,0,0,2e-05
1945,7,PAYMENT,Nigeria,6876.93,5420.0,0.0,0.0,0.0,2,Savings,Afternoon,1.0,0,0,5e-06
1946,7,PAYMENT,Espana,3702.39,1161.0,0.0,0.0,0.0,10,Savings,Afternoon,4.0,0,0,1.9e-05
1947,7,PAYMENT,Francia,7785.98,4057.0,0.0,0.0,0.0,12,Savings,Afternoon,6.0,0,0,1.9e-05
1948,7,PAYMENT,Alemania,3212.49,231.0,0.0,0.0,0.0,19,Savings,Afternoon,2.0,0,0,1.6e-05
1949,7,PAYMENT,Austria,1157.15,346.0,0.0,0.0,0.0,4,Savings,Afternoon,7.0,0,0,2.5e-05
1950,7,PAYMENT,Republica Democratica del Congo,10346.92,9532.81,0.0,0.0,0.0,10,Savings,Afternoon,1.0,0,0,9e-06
1951,7,PAYMENT,Austria,30221.72,12616.82,0.0,0.0,0.0,6,Savings,Afternoon,6.0,0,0,6e-06
1952,7,PAYMENT,Panama,13693.33,11047.0,0.0,0.0,0.0,4,Savings,Afternoon,3.0,0,0,2e-06
1953,7,PAYMENT,Honduras,12379.63,11778.0,0.0,0.0,0.0,14,Savings,Afternoon,5.0,0,0,2.1e-05
1954,7,PAYMENT,Mexico,3313.09,314.0,0.0,0.0,0.0,19,Savings,Afternoon,3.0,0,0,1.1e-05
1955,1,PAYMENT,Estados Unidos,2252.44,1627.0,0.0,0.0,0.0,2,Savings,Morning,5.0,0,0,1.1e-05
1956,1,PAYMENT,Estados Unidos,1982.04,534.0,0.0,0.0,0.0,15,Savings,Afternoon,1.0,0,0,3e-06
1957,1,PAYMENT,Estados Unidos,4416.74,3215.18,0.0,0.0,0.0,14,Savings,Morning,4.0,0,0,1.4e-05
1958,1,PAYMENT,Estados Unidos,749.26,724.0,0.0,0.0,0.0,3,Savings,Morning,4.0,0,0,7e-06
1959,1,PAYMENT,Estados Unidos,10757.7,666.0,0.0,0.0,0.0,2,Savings,Night,4.0,0,0,1.3e-05
1960,1,PAYMENT,Estados Unidos,7003.44,5777.0,0.0,0.0,0.0,13,Savings,Night,6.0,0,0,6e-06
1961,1,PAYMENT,Estados Unidos,2387.09,1164.0,0.0,0.0,0.0,11,Savings,Afternoon,5.0,0,0,3e-06
1962,1,PAYMENT,Estados Unidos,12122.55,10963.66,0.0,0.0,0.0,16,Savings,Morning,5.0,0,0,0.000334
1963,1,PAYMENT,Estados Unidos,5954.9,5014.0,0.0,0.0,0.0,1,Savings,Night,6.0,0,0,0.019227
1964,1,PAYMENT,Estados Unidos,4905.54,294.0,0.0,0.0,0.0,10,Savings,Morning,4.0,0,0,3e-06
1965,1,PAYMENT,Estados Unidos,2374.49,1382.0,0.0,0.0,0.0,16,Savings,Night,6.0,0,0,4e-06
1966,1,PAYMENT,Estados Unidos,6720.15,2370.51,0.0,0.0,0.0,1,Savings,Morning,4.0,0,0,0.011004
1967,1,PAYMENT,Estados Unidos,6426.8,6096.0,0.0,0.0,0.0,4,Savings,Night,3.0,0,0,0.000242
1968,1,PAYMENT,Estados Unidos,4209.57,998.0,0.0,0.0,0.0,2,Savings,Afternoon,4.0,0,0,1.6e-05
1969,3,PAYMENT,Estados Unidos,12885.43,5069.0,0.0,0.0,0.0,2,Savings,Morning,5.0,0,0,0.000502
1970,3,PAYMENT,Estados Unidos,21414.91,20800.0,0.0,0.0,0.0,8,Savings,Morning,5.0,0,0,0.007968
1971,3,PAYMENT,Estados Unidos,20995.68,3000.0,0.0,0.0,0.0,13,Savings,Night,7.0,0,0,2e-05
1972,4,PAYMENT,Estados Unidos,1522.02,189.0,0.0,0.0,0.0,7,Savings,Afternoon,5.0,0,0,3.1e-05
1973,5,PAYMENT,Estados Unidos,7269.69,1049.0,0.0,0.0,0.0,1,Savings,Afternoon,2.0,0,0,0.000373
1974,5,PAYMENT,Estados Unidos,4573.24,1936.0,0.0,0.0,0.0,16,Savings,Morning,2.0,0,0,4e-05
1975,5,PAYMENT,Estados Unidos,2949.77,164.0,0.0,0.0,0.0,10,Savings,Afternoon,4.0,0,0,3.3e-05
1976,6,PAYMENT,Estados Unidos,1993.69,711.18,0.0,0.0,0.0,8,Savings,Afternoon,6.0,0,0,1.9e-05
1977,6,PAYMENT,Estados Unidos,26643.14,19898.0,0.0,0.0,0.0,2,Savings,Afternoon,3.0,0,0,0.001689
1978,6,PAYMENT,Estados Unidos,12048.52,11252.0,0.0,0.0,0.0,16,Savings,Night,4.0,0,0,0.001136
1979,6,PAYMENT,Estados Unidos,12848.12,1053.0,0.0,0.0,0.0,7,Savings,Night,3.0,0,0,1.2e-05
1980,6,PAYMENT,Estados Unidos,6574.18,687.0,0.0,0.0,0.0,10,Savings,Afternoon,3.0,0,0,2e-05
1981,6,PAYMENT,Estados Unidos,16791.74,417.0,0.0,0.0,0.0,13,Savings,Night,1.0,0,0,1.3e-05
1982,6,PAYMENT,Estados Unidos,13688.99,1119.74,0.0,0.0,0.0,16,Savings,Afternoon,3.0,0,0,1.9e-05
1983,6,PAYMENT,Estados Unidos,4062.42,125.0,0.0,0.0,0.0,14,Savings,Afternoon,6.0,0,0,1.7e-05
1984,6,PAYMENT,Estados Unidos,7350.01,2506.88,0.0,0.0,0.0,11,Savings,Morning,2.0,0,0,2.9e-05
1985,6,PAYMENT,Estados Unidos,12371.83,881.0,0.0,0.0,0.0,1,Savings,Morning,5.0,0,0,4.4e-05
1986,6,PAYMENT,Estados Unidos,10953.04,2841.0,0.0,0.0,0.0,16,Savings,Afternoon,7.0,0,0,8.4e-05
1987,6,PAYMENT,Estados Unidos,14107.2,676.0,0.0,0.0,0.0,3,Savings,Morning,5.0,0,0,7e-06
1988,6,PAYMENT,Estados Unidos,33114.03,10245.0,0.0,0.0,0.0,1,Savings,Night,2.0,0,0,0.000904
1989,6,PAYMENT,Estados Unidos,8953.88,242.0,0.0,0.0,0.0,12,Savings,Night,5.0,0,0,1.1e-05
1990,6,PAYMENT,Estados Unidos,25580.96,249.0,0.0,0.0,0.0,11,Savings,Afternoon,6.0,0,0,1.1e-05
1991,6,PAYMENT,Estados Unidos,2689.41,2136.0,0.0,0.0,0.0,19,Savings,Morning,7.0,0,0,4.2e-05
1992,6,PAYMENT,Estados Unidos,1813.39,274.0,0.0,0.0,0.0,16,Savings,Morning,5.0,0,0,9e-06
1993,6,PAYMENT,Estados Unidos,18096.37,9074.0,0.0,0.0,0.0,15,Savings,Morning,6.0,0,0,3.1e-05
1994,6,PAYMENT,Estados Unidos,14608.67,11618.0,0.0,0.0,0.0,16,Savings,Afternoon,5.0,0,0,0.000734
1995,6,PAYMENT,Estados Unidos,2818.53,189.0,0.0,0.0,0.0,20,Savings,Morning,4.0,0,0,1.1e-05
1996,6,PAYMENT,Estados Unidos,6322.81,6020.0,0.0,0.0,0.0,6,Savings,Afternoon,2.0,0,0,0.000173
1997,7,PAYMENT,Estados Unidos,8374.77,791.0,0.0,0.0,0.0,3,Savings,Morning,3.0,0,0,7e-06
1998,7,PAYMENT,Estados Unidos,15258.14,1986.0,0.0,0.0,0.0,20,Savings,Morning,7.0,0,0,3.2e-05
1999,7,PAYMENT,Estados Unidos,9383.43,1177.0,0.0,0.0,0.0,5,Savings,Afternoon,4.0,0,0,2e-05
2000,7,PAYMENT,Estados Unidos,3679.63,272.0,0.0,0.0,0.0,17,Savings,Night,5.0,0,0,1.2e-05
2001,7,PAYMENT,Estados Unidos,10903.02,5626.0,0.0,0.0,0.0,7,Savings,Afternoon,3.0,0,0,1.8e-05
2002,7,PAYMENT,Estados Unidos,19203.29,9622.0,0.0,0.0,0.0,1,Savings,Night,6.0,0,0,2.9e-05
2003,7,PAYMENT,Estados Unidos,2974.37,288.0,0.0,0.0,0.0,17,Savings,Morning,6.0,0,0,9e-06
2004,7,PAYMENT,Estados Unidos,6324.09,2553.59,0.0,0.0,0.0,16,Savings,Night,7.0,0,0,3.2e-05
2005,7,PAYMENT,Estados Unidos,8484.52,540.0,0.0,0.0,0.0,11,Savings,Afternoon,2.0,0,0,1.3e-05
2006,7,PAYMENT,Estados Unidos,13223.51,165.0,0.0,0.0,0.0,20,Savings,Morning,5.0,0,0,8e-06
2007,7,PAYMENT,Estados Unidos,5662.97,475.0,0.0,0.0,0.0,6,Savings,Afternoon,6.0,0,0,1.6e-05
2008,7,PAYMENT,Estados Unidos,1601.61,239.0,0.0,0.0,0.0,15,Savings,Night,4.0,0,0,1.4e-05
2009,7,PAYMENT,Estados Unidos,4400.63,1737.64,0.0,0.0,0.0,19,Savings,Afternoon,4.0,0,0,3.6e-05
2010,7,PAYMENT,Estados Unidos,2837.05,600.37,0.0,0.0,0.0,5,Savings,Night,1.0,0,0,9e-06
2011,7,PAYMENT,Estados Unidos,10815.32,10524.0,0.0,0.0,0.0,14,Savings,Night,3.0,0,0,1.6e-05
2012,7,PAYMENT,Estados Unidos,17313.59,8627.0,0.0,0.0,0.0,20,Savings,Night,5.0,0,0,1e-05
2013,7,PAYMENT,Estados Unidos,5131.26,3255.0,0.0,0.0,0.0,6,Savings,Afternoon,6.0,0,0,3e-05
2014,7,PAYMENT,Estados Unidos,2609.34,718.0,0.0,0.0,0.0,9,Savings,Morning,3.0,0,0,7e-06
2016,7,PAYMENT,Estados Unidos,23429.64,22649.18,0.0,0.0,0.0,7,Savings,Morning,5.0,0,0,7.8e-05
2017,7,PAYMENT,Estados Unidos,11110.2,322.0,0.0,0.0,0.0,13,Savings,Afternoon,3.0,0,0,1.3e-05
2018,7,PAYMENT,Estados Unidos,6285.19,483.0,0.0,0.0,0.0,14,Savings,Night,3.0,0,0,1.1e-05
2019,7,PAYMENT,Estados Unidos,5804.72,2075.0,0.0,0.0,0.0,20,Savings,Afternoon,5.0,0,0,2.7e-05
2020,7,PAYMENT,Estados Unidos,16487.8,3748.0,0.0,0.0,0.0,7,Savings,Night,3.0,0,0,1e-05
2021,7,PAYMENT,Estados Unidos,1058.39,831.0,0.0,0.0,0.0,13,Savings,Afternoon,6.0,0,0,1.4e-05
2022,1,TRANSFER,Italia,84212.94,53199.0,0.0,0.0,84212.94,5,Savings,Afternoon,4.0,0,0,0.018081
2023,1,TRANSFER,Vietnam,621561.65,123122.0,0.0,0.0,3997768.55,1,Savings,Afternoon,6.0,0,0,0.023246
2024,1,TRANSFER,Francia,722161.86,11120.0,0.0,0.0,708608.07,15,Savings,Night,1.0,0,0,0.000453
2025,1,TRANSFER,Espana,300932.58,492.0,0.0,0.0,1268668.92,3,Savings,Morning,5.0,0,0,5.7e-05
2026,1,TRANSFER,Nueva Zelanda,272709.33,76067.0,0.0,0.0,158433.78,4,Savings,Morning,2.0,0,0,0.000788
2027,1,TRANSFER,Alemania,302665.03,40130.0,0.0,0.0,217862.21,13,Savings,Night,2.0,0,0,7.8e-05
2028,1,TRANSFER,Israel,345858.07,21523.0,0.0,0.0,45881.29,2,Savings,Morning,6.0,0,0,0.002298
2029,1,TRANSFER,Irak,83845.22,10538.0,0.0,0.0,83845.22,2,Savings,Night,6.0,0,0,0.006978
2030,1,TRANSFER,Australia,383533.35,10339.0,0.0,0.0,383533.35,2,Savings,Afternoon,3.0,0,0,0.026222
2031,2,TRANSFER,Cuba,38473.99,203.0,0.0,0.0,38473.99,8,Savings,Morning,2.0,0,0,0.00011
2032,2,TRANSFER,El Salvador,148688.71,18702.0,0.0,0.0,217318.86,2,Savings,Morning,3.0,0,0,0.038263
2033,2,TRANSFER,Nueva Zelanda,183763.58,31.0,0.0,0.0,183763.58,19,Savings,Morning,7.0,0,0,2e-06
2034,2,TRANSFER,India,308871.37,31486.0,0.0,0.0,308871.37,17,Savings,Night,6.0,0,0,0.000323
